,unit,sex,age,region,year,value
9142,YR,M,Y28,PT,1985,44.5
9143,YR,M,Y29,PT,1985,43.5
9144,YR,M,Y3,PT,1985,68.0
9145,YR,M,Y30,PT,1985,42.6
9146,YR,M,Y31,PT,1985,41.7
9147,YR,M,Y32,PT,1985,40.8
9148,YR,M,Y33,PT,1985,39.8
9149,YR,M,Y34,PT,1985,38.9
9150,YR,M,Y35,PT,1985,38.0
9151,YR,M,Y36,PT,1985,37.1
9152,YR,M,Y37,PT,1985,36.2
9153,YR,M,Y38,PT,1985,35.3
9154,YR,M,Y39,PT,1985,34.4
9155,YR,M,Y4,PT,1985,67.1
9156,YR,M,Y40,PT,1985,33.4
9157,YR,M,Y41,PT,1985,32.5
9158,YR,M,Y42,PT,1985,31.6
9159,YR,M,Y43,PT,1985,30.8
9160,YR,M,Y44,PT,1985,29.9
9161,YR,M,Y45,PT,1985,29.0
9162,YR,M,Y46,PT,1985,28.1
9163,YR,M,Y47,PT,1985,27.3
9164,YR,M,Y48,PT,1985,26.4
9165,YR,M,Y49,PT,1985,25.6
9166,YR,M,Y5,PT,1985,66.1
9167,YR,M,Y50,PT,1985,24.8
9168,YR,M,Y51,PT,1985,24.0
9169,YR,M,Y52,PT,1985,23.1
9170,YR,M,Y53,PT,1985,22.3
9171,YR,M,Y54,PT,1985,21.5
9172,YR,M,Y55,PT,1985,20.8
9173,YR,M,Y56,PT,1985,20.0
9174,YR,M,Y57,PT,1985,19.2
9175,YR,M,Y58,PT,1985,18.5
9176,YR,M,Y59,PT,1985,17.7
9177,YR,M,Y6,PT,1985,65.2
9178,YR,M,Y60,PT,1985,17.0
9179,YR,M,Y61,PT,1985,16.3
9180,YR,M,Y62,PT,1985,15.6
9181,YR,M,Y63,PT,1985,14.9
9182,YR,M,Y64,PT,1985,14.2
9183,YR,M,Y65,PT,1985,13.5
9184,YR,M,Y66,PT,1985,12.8
9185,YR,M,Y67,PT,1985,12.2
9186,YR,M,Y68,PT,1985,11.5
9187,YR,M,Y69,PT,1985,10.9
9188,YR,M,Y7,PT,1985,64.2
9189,YR,M,Y70,PT,1985,10.3
9190,YR,M,Y71,PT,1985,9.7
9191,YR,M,Y72,PT,1985,9.2
9192,YR,M,Y73,PT,1985,8.6
9193,YR,M,Y74,PT,1985,8.1
9194,YR,M,Y75,PT,1985,7.6
9195,YR,M,Y76,PT,1985,7.1
9196,YR,M,Y77,PT,1985,6.6
9197,YR,M,Y78,PT,1985,6.2
9198,YR,M,Y79,PT,1985,5.8
9199,YR,M,Y8,PT,1985,63.2
9200,YR,M,Y80,PT,1985,5.4
9201,YR,M,Y81,PT,1985,5.0
9202,YR,M,Y82,PT,1985,4.6
9203,YR,M,Y83,PT,1985,4.2
9204,YR,M,Y84,PT,1985,3.9
9205,YR,M,Y9,PT,1985,62.3
9206,YR,M,Y_GE85,PT,1985,3.5
9207,YR,M,Y_LT1,PT,1985,69.4
9208,YR,T,Y1,PT,1985,73.2
9209,YR,T,Y10,PT,1985,64.7
9210,YR,T,Y11,PT,1985,63.7
9211,YR,T,Y12,PT,1985,62.7
9212,YR,T,Y13,PT,1985,61.7
9213,YR,T,Y14,PT,1985,60.7
9214,YR,T,Y15,PT,1985,59.8
9215,YR,T,Y16,PT,1985,58.8
9216,YR,T,Y17,PT,1985,57.9
9217,YR,T,Y18,PT,1985,56.9
9218,YR,T,Y19,PT,1985,56.0
9219,YR,T,Y2,PT,1985,72.4
9220,YR,T,Y20,PT,1985,55.0
9221,YR,T,Y21,PT,1985,54.1
9222,YR,T,Y22,PT,1985,53.2
9223,YR,T,Y23,PT,1985,52.2
9224,YR,T,Y24,PT,1985,51.3
9225,YR,T,Y25,PT,1985,50.3
9226,YR,T,Y26,PT,1985,49.4
9227,YR,T,Y27,PT,1985,48.5
9228,YR,T,Y28,PT,1985,47.5
9229,YR,T,Y29,PT,1985,46.6
9230,YR,T,Y3,PT,1985,71.4
9231,YR,T,Y30,PT,1985,45.6
9232,YR,T,Y31,PT,1985,44.7
9233,YR,T,Y32,PT,1985,43.7
9234,YR,T,Y33,PT,1985,42.8
9235,YR,T,Y34,PT,1985,41.8
9236,YR,T,Y35,PT,1985,40.9
9237,YR,T,Y36,PT,1985,40.0
9238,YR,T,Y37,PT,1985,39.0
9239,YR,T,Y38,PT,1985,38.1
9240,YR,T,Y39,PT,1985,37.2
9241,YR,T,Y4,PT,1985,70.5
9242,YR,T,Y40,PT,1985,36.3
9243,YR,T,Y41,PT,1985,35.3
9244,YR,T,Y42,PT,1985,34.4
9245,YR,T,Y43,PT,1985,33.5
9246,YR,T,Y44,PT,1985,32.6
9247,YR,T,Y45,PT,1985,31.7
9248,YR,T,Y46,PT,1985,30.8
9249,YR,T,Y47,PT,1985,29.9
9250,YR,T,Y48,PT,1985,29.0
9251,YR,T,Y49,PT,1985,28.2
9252,YR,T,Y5,PT,1985,69.5
9253,YR,T,Y50,PT,1985,27.3
9254,YR,T,Y51,PT,1985,26.5
9255,YR,T,Y52,PT,1985,25.6
9256,YR,T,Y53,PT,1985,24.8
9257,YR,T,Y54,PT,1985,23.9
9258,YR,T,Y55,PT,1985,23.1
9259,YR,T,Y56,PT,1985,22.3
9260,YR,T,Y57,PT,1985,21.5
9261,YR,T,Y58,PT,1985,20.6
9262,YR,T,Y59,PT,1985,19.9
9263,YR,T,Y6,PT,1985,68.5
9264,YR,T,Y60,PT,1985,19.1
9265,YR,T,Y61,PT,1985,18.3
9266,YR,T,Y62,PT,1985,17.5
9267,YR,T,Y63,PT,1985,16.8
9268,YR,T,Y64,PT,1985,16.0
9269,YR,T,Y65,PT,1985,15.3
9270,YR,T,Y66,PT,1985,14.5
9271,YR,T,Y67,PT,1985,13.8
9272,YR,T,Y68,PT,1985,13.1
9273,YR,T,Y69,PT,1985,12.4
9274,YR,T,Y7,PT,1985,67.6
9275,YR,T,Y70,PT,1985,11.7
9276,YR,T,Y71,PT,1985,11.1
9277,YR,T,Y72,PT,1985,10.5
9278,YR,T,Y73,PT,1985,9.9
9279,YR,T,Y74,PT,1985,9.3
9280,YR,T,Y75,PT,1985,8.7
9281,YR,T,Y76,PT,1985,8.1
9282,YR,T,Y77,PT,1985,7.6
9283,YR,T,Y78,PT,1985,7.1
9284,YR,T,Y79,PT,1985,6.6
9285,YR,T,Y8,PT,1985,66.6
9286,YR,T,Y80,PT,1985,6.1
9287,YR,T,Y81,PT,1985,5.7
9288,YR,T,Y82,PT,1985,5.3
9289,YR,T,Y83,PT,1985,4.9
9290,YR,T,Y84,PT,1985,4.5
9291,YR,T,Y9,PT,1985,65.6
9292,YR,T,Y_GE85,PT,1985,4.1
9293,YR,T,Y_LT1,PT,1985,73.0
9294,YR,F,Y1,PT,1984,76.3
9295,YR,F,Y10,PT,1984,67.7
9296,YR,F,Y11,PT,1984,66.7
9297,YR,F,Y12,PT,1984,65.7
9298,YR,F,Y13,PT,1984,64.7
9299,YR,F,Y14,PT,1984,63.8
9300,YR,F,Y15,PT,1984,62.8
9301,YR,F,Y16,PT,1984,61.8
9302,YR,F,Y17,PT,1984,60.8
9303,YR,F,Y18,PT,1984,59.9
9304,YR,F,Y19,PT,1984,58.9
9305,YR,F,Y2,PT,1984,75.4
9306,YR,F,Y20,PT,1984,57.9
9307,YR,F,Y21,PT,1984,57.0
9308,YR,F,Y22,PT,1984,56.0
9309,YR,F,Y23,PT,1984,55.0
9310,YR,F,Y24,PT,1984,54.1
9311,YR,F,Y25,PT,1984,53.1
9312,YR,F,Y26,PT,1984,52.1
9313,YR,F,Y27,PT,1984,51.1
9314,YR,F,Y28,PT,1984,50.2
9315,YR,F,Y29,PT,1984,49.2
9316,YR,F,Y3,PT,1984,74.5
9317,YR,F,Y30,PT,1984,48.2
9318,YR,F,Y31,PT,1984,47.3
9319,YR,F,Y32,PT,1984,46.3
9320,YR,F,Y33,PT,1984,45.4
9321,YR,F,Y34,PT,1984,44.4
9322,YR,F,Y35,PT,1984,43.5
9323,YR,F,Y36,PT,1984,42.5
9324,YR,F,Y37,PT,1984,41.6
9325,YR,F,Y38,PT,1984,40.6
9326,YR,F,Y39,PT,1984,39.7
9327,YR,F,Y4,PT,1984,73.5
9328,YR,F,Y40,PT,1984,38.7
9329,YR,F,Y41,PT,1984,37.8
9330,YR,F,Y42,PT,1984,36.9
9331,YR,F,Y43,PT,1984,35.9
9332,YR,F,Y44,PT,1984,35.0
9333,YR,F,Y45,PT,1984,34.1
9334,YR,F,Y46,PT,1984,33.1
9335,YR,F,Y47,PT,1984,32.2
9336,YR,F,Y48,PT,1984,31.3
9337,YR,F,Y49,PT,1984,30.4
9338,YR,F,Y5,PT,1984,72.6
9339,YR,F,Y50,PT,1984,29.5
9340,YR,F,Y51,PT,1984,28.6
9341,YR,F,Y52,PT,1984,27.7
9342,YR,F,Y53,PT,1984,26.8
9343,YR,F,Y54,PT,1984,25.9
9344,YR,F,Y55,PT,1984,25.0
9345,YR,F,Y56,PT,1984,24.2
9346,YR,F,Y57,PT,1984,23.3
9347,YR,F,Y58,PT,1984,22.4
9348,YR,F,Y59,PT,1984,21.6
9349,YR,F,Y6,PT,1984,71.6
9350,YR,F,Y60,PT,1984,20.7
9351,YR,F,Y61,PT,1984,19.9
9352,YR,F,Y62,PT,1984,19.0
9353,YR,F,Y63,PT,1984,18.2
9354,YR,F,Y64,PT,1984,17.4
9355,YR,F,Y65,PT,1984,16.6
9356,YR,F,Y66,PT,1984,15.8
9357,YR,F,Y67,PT,1984,15.0
9358,YR,F,Y68,PT,1984,14.2
9359,YR,F,Y69,PT,1984,13.5
9360,YR,F,Y7,PT,1984,70.6
9361,YR,F,Y70,PT,1984,12.7
9362,YR,F,Y71,PT,1984,12.0
9363,YR,F,Y72,PT,1984,11.3
9364,YR,F,Y73,PT,1984,10.6
9365,YR,F,Y74,PT,1984,10.0
9366,YR,F,Y75,PT,1984,9.3
9367,YR,F,Y76,PT,1984,8.7
9368,YR,F,Y77,PT,1984,8.1
9369,YR,F,Y78,PT,1984,7.5
9370,YR,F,Y79,PT,1984,7.0
9371,YR,F,Y8,PT,1984,69.6
9372,YR,F,Y80,PT,1984,6.5
9373,YR,F,Y81,PT,1984,6.0
9374,YR,F,Y82,PT,1984,5.6
9375,YR,F,Y83,PT,1984,5.1
9376,YR,F,Y84,PT,1984,4.7
9377,YR,F,Y9,PT,1984,68.7
9378,YR,F,Y_GE85,PT,1984,4.3
9379,YR,F,Y_LT1,PT,1984,76.2
9380,YR,M,Y1,PT,1984,69.5
9381,YR,M,Y10,PT,1984,61.0
9382,YR,M,Y11,PT,1984,60.0
9383,YR,M,Y12,PT,1984,59.1
9384,YR,M,Y13,PT,1984,58.1
9385,YR,M,Y14,PT,1984,57.1
9386,YR,M,Y15,PT,1984,56.2
9387,YR,M,Y16,PT,1984,55.2
9388,YR,M,Y17,PT,1984,54.3
9389,YR,M,Y18,PT,1984,53.4
9390,YR,M,Y19,PT,1984,52.5
9391,YR,M,Y2,PT,1984,68.6
9392,YR,M,Y20,PT,1984,51.6
9393,YR,M,Y21,PT,1984,50.7
9394,YR,M,Y22,PT,1984,49.7
9395,YR,M,Y23,PT,1984,48.8
9396,YR,M,Y24,PT,1984,47.9
9397,YR,M,Y25,PT,1984,47.0
9398,YR,M,Y26,PT,1984,46.1
9399,YR,M,Y27,PT,1984,45.2
9400,YR,M,Y28,PT,1984,44.3
9401,YR,M,Y29,PT,1984,43.3
9402,YR,M,Y3,PT,1984,67.7
9403,YR,M,Y30,PT,1984,42.4
9404,YR,M,Y31,PT,1984,41.5
9405,YR,M,Y32,PT,1984,40.6
9406,YR,M,Y33,PT,1984,39.6
9407,YR,M,Y34,PT,1984,38.7
9408,YR,M,Y35,PT,1984,37.8
9409,YR,M,Y36,PT,1984,36.9
9410,YR,M,Y37,PT,1984,36.0
9411,YR,M,Y38,PT,1984,35.0
9412,YR,M,Y39,PT,1984,34.1
9413,YR,M,Y4,PT,1984,66.8
9414,YR,M,Y40,PT,1984,33.2
9415,YR,M,Y41,PT,1984,32.3
9416,YR,M,Y42,PT,1984,31.5
9417,YR,M,Y43,PT,1984,30.6
9418,YR,M,Y44,PT,1984,29.7
9419,YR,M,Y45,PT,1984,28.8
9420,YR,M,Y46,PT,1984,28.0
9421,YR,M,Y47,PT,1984,27.1
9422,YR,M,Y48,PT,1984,26.3
9423,YR,M,Y49,PT,1984,25.4
9424,YR,M,Y5,PT,1984,65.8
9425,YR,M,Y50,PT,1984,24.6
9426,YR,M,Y51,PT,1984,23.8
9427,YR,M,Y52,PT,1984,23.0
9428,YR,M,Y53,PT,1984,22.2
9429,YR,M,Y54,PT,1984,21.4
9430,YR,M,Y55,PT,1984,20.6
9431,YR,M,Y56,PT,1984,19.9
9432,YR,M,Y57,PT,1984,19.1
9433,YR,M,Y58,PT,1984,18.3
9434,YR,M,Y59,PT,1984,17.6
9435,YR,M,Y6,PT,1984,64.9
9436,YR,M,Y60,PT,1984,16.9
9437,YR,M,Y61,PT,1984,16.2
9438,YR,M,Y62,PT,1984,15.5
9439,YR,M,Y63,PT,1984,14.8
9440,YR,M,Y64,PT,1984,14.1
9441,YR,M,Y65,PT,1984,13.4
9442,YR,M,Y66,PT,1984,12.7
9443,YR,M,Y67,PT,1984,12.1
9444,YR,M,Y68,PT,1984,11.5
9445,YR,M,Y69,PT,1984,10.9
9446,YR,M,Y7,PT,1984,63.9
9447,YR,M,Y70,PT,1984,10.3
9448,YR,M,Y71,PT,1984,9.7
9449,YR,M,Y72,PT,1984,9.1
9450,YR,M,Y73,PT,1984,8.6
9451,YR,M,Y74,PT,1984,8.1
9452,YR,M,Y75,PT,1984,7.6
9453,YR,M,Y76,PT,1984,7.1
9454,YR,M,Y77,PT,1984,6.7
9455,YR,M,Y78,PT,1984,6.2
9456,YR,M,Y79,PT,1984,5.8
9457,YR,M,Y8,PT,1984,62.9
9458,YR,M,Y80,PT,1984,5.3
9459,YR,M,Y81,PT,1984,5.0
9460,YR,M,Y82,PT,1984,4.6
9461,YR,M,Y83,PT,1984,4.3
9462,YR,M,Y84,PT,1984,4.0
9463,YR,M,Y9,PT,1984,62.0
9464,YR,M,Y_GE85,PT,1984,3.6
9465,YR,M,Y_LT1,PT,1984,69.2
9466,YR,T,Y1,PT,1984,72.9
9467,YR,T,Y10,PT,1984,64.4
9468,YR,T,Y11,PT,1984,63.4
9469,YR,T,Y12,PT,1984,62.4
9470,YR,T,Y13,PT,1984,61.5
9471,YR,T,Y14,PT,1984,60.5
9472,YR,T,Y15,PT,1984,59.5
9473,YR,T,Y16,PT,1984,58.6
9474,YR,T,Y17,PT,1984,57.6
9475,YR,T,Y18,PT,1984,56.7
9476,YR,T,Y19,PT,1984,55.7
9477,YR,T,Y2,PT,1984,72.1
9478,YR,T,Y20,PT,1984,54.8
9479,YR,T,Y21,PT,1984,53.9
9480,YR,T,Y22,PT,1984,52.9
9481,YR,T,Y23,PT,1984,52.0
9482,YR,T,Y24,PT,1984,51.1
9483,YR,T,Y25,PT,1984,50.1
9484,YR,T,Y26,PT,1984,49.2
9485,YR,T,Y27,PT,1984,48.2
9486,YR,T,Y28,PT,1984,47.3
9487,YR,T,Y29,PT,1984,46.3
9488,YR,T,Y3,PT,1984,71.1
9489,YR,T,Y30,PT,1984,45.4
9490,YR,T,Y31,PT,1984,44.5
9491,YR,T,Y32,PT,1984,43.5
9492,YR,T,Y33,PT,1984,42.6
9493,YR,T,Y34,PT,1984,41.6
9494,YR,T,Y35,PT,1984,40.7
9495,YR,T,Y36,PT,1984,39.8
9496,YR,T,Y37,PT,1984,38.8
9497,YR,T,Y38,PT,1984,37.9
9498,YR,T,Y39,PT,1984,37.0
9499,YR,T,Y4,PT,1984,70.2
9500,YR,T,Y40,PT,1984,36.0
9501,YR,T,Y41,PT,1984,35.1
9502,YR,T,Y42,PT,1984,34.2
9503,YR,T,Y43,PT,1984,33.3
9504,YR,T,Y44,PT,1984,32.4
9505,YR,T,Y45,PT,1984,31.5
9506,YR,T,Y46,PT,1984,30.6
9507,YR,T,Y47,PT,1984,29.8
9508,YR,T,Y48,PT,1984,28.9
9509,YR,T,Y49,PT,1984,28.0
9510,YR,T,Y5,PT,1984,69.2
9511,YR,T,Y50,PT,1984,27.1
9512,YR,T,Y51,PT,1984,26.3
9513,YR,T,Y52,PT,1984,25.4
9514,YR,T,Y53,PT,1984,24.6
9515,YR,T,Y54,PT,1984,23.8
9516,YR,T,Y55,PT,1984,22.9
9517,YR,T,Y56,PT,1984,22.1
9518,YR,T,Y57,PT,1984,21.3
9519,YR,T,Y58,PT,1984,20.5
9520,YR,T,Y59,PT,1984,19.7
9521,YR,T,Y6,PT,1984,68.3
9522,YR,T,Y60,PT,1984,18.9
9523,YR,T,Y61,PT,1984,18.2
9524,YR,T,Y62,PT,1984,17.4
9525,YR,T,Y63,PT,1984,16.6
9526,YR,T,Y64,PT,1984,15.9
9527,YR,T,Y65,PT,1984,15.2
9528,YR,T,Y66,PT,1984,14.4
9529,YR,T,Y67,PT,1984,13.7
9530,YR,T,Y68,PT,1984,13.0
9531,YR,T,Y69,PT,1984,12.3
9532,YR,T,Y7,PT,1984,67.3
9533,YR,T,Y70,PT,1984,11.7
9534,YR,T,Y71,PT,1984,11.0
9535,YR,T,Y72,PT,1984,10.4
9536,YR,T,Y73,PT,1984,9.8
9537,YR,T,Y74,PT,1984,9.2
9538,YR,T,Y75,PT,1984,8.6
9539,YR,T,Y76,PT,1984,8.1
9540,YR,T,Y77,PT,1984,7.6
9541,YR,T,Y78,PT,1984,7.0
9542,YR,T,Y79,PT,1984,6.6
9543,YR,T,Y8,PT,1984,66.3
9544,YR,T,Y80,PT,1984,6.1
9545,YR,T,Y81,PT,1984,5.7
9546,YR,T,Y82,PT,1984,5.3
9547,YR,T,Y83,PT,1984,4.9
9548,YR,T,Y84,PT,1984,4.5
9549,YR,T,Y9,PT,1984,65.4
9550,YR,T,Y_GE85,PT,1984,4.1
9551,YR,T,Y_LT1,PT,1984,72.7
9552,YR,F,Y1,PT,1983,76.2
9553,YR,F,Y10,PT,1983,67.6
9554,YR,F,Y11,PT,1983,66.6
9555,YR,F,Y12,PT,1983,65.6
9556,YR,F,Y13,PT,1983,64.6
9557,YR,F,Y14,PT,1983,63.6
9558,YR,F,Y15,PT,1983,62.7
9559,YR,F,Y16,PT,1983,61.7
9560,YR,F,Y17,PT,1983,60.7
9561,YR,F,Y18,PT,1983,59.8
9562,YR,F,Y19,PT,1983,58.8
9563,YR,F,Y2,PT,1983,75.3
9564,YR,F,Y20,PT,1983,57.8
9565,YR,F,Y21,PT,1983,56.9
9566,YR,F,Y22,PT,1983,55.9
9567,YR,F,Y23,PT,1983,54.9
9568,YR,F,Y24,PT,1983,54.0
9569,YR,F,Y25,PT,1983,53.0
9570,YR,F,Y26,PT,1983,52.0
9571,YR,F,Y27,PT,1983,51.1
9572,YR,F,Y28,PT,1983,50.1
9573,YR,F,Y29,PT,1983,49.1
9574,YR,F,Y3,PT,1983,74.4
9575,YR,F,Y30,PT,1983,48.1
9576,YR,F,Y31,PT,1983,47.2
9577,YR,F,Y32,PT,1983,46.2
9578,YR,F,Y33,PT,1983,45.2
9579,YR,F,Y34,PT,1983,44.3
9580,YR,F,Y35,PT,1983,43.3
9581,YR,F,Y36,PT,1983,42.4
9582,YR,F,Y37,PT,1983,41.4
9583,YR,F,Y38,PT,1983,40.5
9584,YR,F,Y39,PT,1983,39.6
9585,YR,F,Y4,PT,1983,73.4
9586,YR,F,Y40,PT,1983,38.6
9587,YR,F,Y41,PT,1983,37.7
9588,YR,F,Y42,PT,1983,36.7
9589,YR,F,Y43,PT,1983,35.8
9590,YR,F,Y44,PT,1983,34.9
9591,YR,F,Y45,PT,1983,33.9
9592,YR,F,Y46,PT,1983,33.0
9593,YR,F,Y47,PT,1983,32.1
9594,YR,F,Y48,PT,1983,31.2
9595,YR,F,Y49,PT,1983,30.3
9596,YR,F,Y5,PT,1983,72.4
9597,YR,F,Y50,PT,1983,29.4
9598,YR,F,Y51,PT,1983,28.5
9599,YR,F,Y52,PT,1983,27.6
9600,YR,F,Y53,PT,1983,26.7
9601,YR,F,Y54,PT,1983,25.8
9602,YR,F,Y55,PT,1983,24.9
9603,YR,F,Y56,PT,1983,24.0
9604,YR,F,Y57,PT,1983,23.2
9605,YR,F,Y58,PT,1983,22.3
9606,YR,F,Y59,PT,1983,21.4
9607,YR,F,Y6,PT,1983,71.5
9608,YR,F,Y60,PT,1983,20.6
9609,YR,F,Y61,PT,1983,19.8
9610,YR,F,Y62,PT,1983,18.9
9611,YR,F,Y63,PT,1983,18.1
9612,YR,F,Y64,PT,1983,17.3
9613,YR,F,Y65,PT,1983,16.5
9614,YR,F,Y66,PT,1983,15.7
9615,YR,F,Y67,PT,1983,14.9
9616,YR,F,Y68,PT,1983,14.1
9617,YR,F,Y69,PT,1983,13.4
9618,YR,F,Y7,PT,1983,70.5
9619,YR,F,Y70,PT,1983,12.6
9620,YR,F,Y71,PT,1983,11.9
9621,YR,F,Y72,PT,1983,11.2
9622,YR,F,Y73,PT,1983,10.5
9623,YR,F,Y74,PT,1983,9.9
9624,YR,F,Y75,PT,1983,9.2
9625,YR,F,Y76,PT,1983,8.6
9626,YR,F,Y77,PT,1983,8.1
9627,YR,F,Y78,PT,1983,7.5
9628,YR,F,Y79,PT,1983,7.0
9629,YR,F,Y8,PT,1983,69.5
9630,YR,F,Y80,PT,1983,6.5
9631,YR,F,Y81,PT,1983,6.0
9632,YR,F,Y82,PT,1983,5.5
9633,YR,F,Y83,PT,1983,5.1
9634,YR,F,Y84,PT,1983,4.7
9635,YR,F,Y9,PT,1983,68.5
9636,YR,F,Y_GE85,PT,1983,4.3
9637,YR,F,Y_LT1,PT,1983,75.8
9638,YR,M,Y1,PT,1983,69.4
9639,YR,M,Y10,PT,1983,60.9
9640,YR,M,Y11,PT,1983,60.0
9641,YR,M,Y12,PT,1983,59.0
9642,YR,M,Y13,PT,1983,58.0
9643,YR,M,Y14,PT,1983,57.1
9644,YR,M,Y15,PT,1983,56.1
9645,YR,M,Y16,PT,1983,55.1
9646,YR,M,Y17,PT,1983,54.2
9647,YR,M,Y18,PT,1983,53.3
9648,YR,M,Y19,PT,1983,52.4
9649,YR,M,Y2,PT,1983,68.6
9650,YR,M,Y20,PT,1983,51.5
9651,YR,M,Y21,PT,1983,50.6
9652,YR,M,Y22,PT,1983,49.7
9653,YR,M,Y23,PT,1983,48.8
9654,YR,M,Y24,PT,1983,47.9
9655,YR,M,Y25,PT,1983,47.0
9656,YR,M,Y26,PT,1983,46.1
9657,YR,M,Y27,PT,1983,45.2
9658,YR,M,Y28,PT,1983,44.2
9659,YR,M,Y29,PT,1983,43.3
9660,YR,M,Y3,PT,1983,67.7
9661,YR,M,Y30,PT,1983,42.4
9662,YR,M,Y31,PT,1983,41.5
9663,YR,M,Y32,PT,1983,40.6
9664,YR,M,Y33,PT,1983,39.7
9665,YR,M,Y34,PT,1983,38.7
9666,YR,M,Y35,PT,1983,37.8
9667,YR,M,Y36,PT,1983,36.9
9668,YR,M,Y37,PT,1983,36.0
9669,YR,M,Y38,PT,1983,35.1
9670,YR,M,Y39,PT,1983,34.2
9671,YR,M,Y4,PT,1983,66.7
9672,YR,M,Y40,PT,1983,33.3
9673,YR,M,Y41,PT,1983,32.4
9674,YR,M,Y42,PT,1983,31.5
9675,YR,M,Y43,PT,1983,30.6
9676,YR,M,Y44,PT,1983,29.7
9677,YR,M,Y45,PT,1983,28.9
9678,YR,M,Y46,PT,1983,28.0
9679,YR,M,Y47,PT,1983,27.1
9680,YR,M,Y48,PT,1983,26.3
9681,YR,M,Y49,PT,1983,25.5
9682,YR,M,Y5,PT,1983,65.8
9683,YR,M,Y50,PT,1983,24.6
9684,YR,M,Y51,PT,1983,23.8
9685,YR,M,Y52,PT,1983,23.0
9686,YR,M,Y53,PT,1983,22.2
9687,YR,M,Y54,PT,1983,21.4
9688,YR,M,Y55,PT,1983,20.7
9689,YR,M,Y56,PT,1983,19.9
9690,YR,M,Y57,PT,1983,19.1
9691,YR,M,Y58,PT,1983,18.4
9692,YR,M,Y59,PT,1983,17.7
9693,YR,M,Y6,PT,1983,64.8
9694,YR,M,Y60,PT,1983,16.9
9695,YR,M,Y61,PT,1983,16.2
9696,YR,M,Y62,PT,1983,15.5
9697,YR,M,Y63,PT,1983,14.8
9698,YR,M,Y64,PT,1983,14.1
9699,YR,M,Y65,PT,1983,13.4
9700,YR,M,Y66,PT,1983,12.8
9701,YR,M,Y67,PT,1983,12.1
9702,YR,M,Y68,PT,1983,11.5
9703,YR,M,Y69,PT,1983,10.9
9704,YR,M,Y7,PT,1983,63.8
9705,YR,M,Y70,PT,1983,10.3
9706,YR,M,Y71,PT,1983,9.8
9707,YR,M,Y72,PT,1983,9.2
9708,YR,M,Y73,PT,1983,8.7
9709,YR,M,Y74,PT,1983,8.1
9710,YR,M,Y75,PT,1983,7.6
9711,YR,M,Y76,PT,1983,7.1
9712,YR,M,Y77,PT,1983,6.7
9713,YR,M,Y78,PT,1983,6.2
9714,YR,M,Y79,PT,1983,5.8
9715,YR,M,Y8,PT,1983,62.9
9716,YR,M,Y80,PT,1983,5.4
9717,YR,M,Y81,PT,1983,5.0
9718,YR,M,Y82,PT,1983,4.7
9719,YR,M,Y83,PT,1983,4.3
9720,YR,M,Y84,PT,1983,4.0
9721,YR,M,Y9,PT,1983,61.9
9722,YR,M,Y_GE85,PT,1983,3.7
9723,YR,M,Y_LT1,PT,1983,69.0
9724,YR,T,Y1,PT,1983,72.8
9725,YR,T,Y10,PT,1983,64.3
9726,YR,T,Y11,PT,1983,63.3
9727,YR,T,Y12,PT,1983,62.3
9728,YR,T,Y13,PT,1983,61.4
9729,YR,T,Y14,PT,1983,60.4
9730,YR,T,Y15,PT,1983,59.4
9731,YR,T,Y16,PT,1983,58.5
9732,YR,T,Y17,PT,1983,57.5
9733,YR,T,Y18,PT,1983,56.6
9734,YR,T,Y19,PT,1983,55.7
9735,YR,T,Y2,PT,1983,72.0
9736,YR,T,Y20,PT,1983,54.7
9737,YR,T,Y21,PT,1983,53.8
9738,YR,T,Y22,PT,1983,52.9
9739,YR,T,Y23,PT,1983,51.9
9740,YR,T,Y24,PT,1983,51.0
9741,YR,T,Y25,PT,1983,50.1
9742,YR,T,Y26,PT,1983,49.1
9743,YR,T,Y27,PT,1983,48.2
9744,YR,T,Y28,PT,1983,47.2
9745,YR,T,Y29,PT,1983,46.3
9746,YR,T,Y3,PT,1983,71.0
9747,YR,T,Y30,PT,1983,45.4
9748,YR,T,Y31,PT,1983,44.4
9749,YR,T,Y32,PT,1983,43.5
9750,YR,T,Y33,PT,1983,42.5
9751,YR,T,Y34,PT,1983,41.6
9752,YR,T,Y35,PT,1983,40.7
9753,YR,T,Y36,PT,1983,39.7
9754,YR,T,Y37,PT,1983,38.8
9755,YR,T,Y38,PT,1983,37.9
9756,YR,T,Y39,PT,1983,37.0
9757,YR,T,Y4,PT,1983,70.1
9758,YR,T,Y40,PT,1983,36.0
9759,YR,T,Y41,PT,1983,35.1
9760,YR,T,Y42,PT,1983,34.2
9761,YR,T,Y43,PT,1983,33.3
9762,YR,T,Y44,PT,1983,32.4
9763,YR,T,Y45,PT,1983,31.5
9764,YR,T,Y46,PT,1983,30.6
9765,YR,T,Y47,PT,1983,29.7
9766,YR,T,Y48,PT,1983,28.8
9767,YR,T,Y49,PT,1983,28.0
9768,YR,T,Y5,PT,1983,69.1
9769,YR,T,Y50,PT,1983,27.1
9770,YR,T,Y51,PT,1983,26.2
9771,YR,T,Y52,PT,1983,25.4
9772,YR,T,Y53,PT,1983,24.6
9773,YR,T,Y54,PT,1983,23.7
9774,YR,T,Y55,PT,1983,22.9
